"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor™ 488-A","BIM AF647-Alexa Fluor™ 647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","Time"
274629,256089,84,153333,142241,80,8530.66,167184,2503.91,63689.9,1937.19,2819.51,2769.29,118051,74697.4,-10252,1.29207
263725,240937,82,204886,182201,84,8160.5,164763,5466.35,72843.1,908.597,1628.98,2582.73,147185,74996.6,-14387.8,1.29826
309793,287872,86,172292,158206,83,10386.8,194135,3495,42175.9,1811.39,-2473.49,1845.73,90574.2,89587.8,-8426.36,1.30239
255700,241082,79,154875,143929,79,8211.41,174968,3018.6,32435.6,2694.93,464.661,3037.29,123293,68148.7,-9589.15,1.31167
245197,230651,93,152348,139922,79,5242.12,126862,3097.37,34826.8,195.022,-480.249,2385.51,77535.1,50932.5,-7069.99,1.31476
266515,248370,83,184513,168844,81,8086.91,160242,3553.66,54639.7,1430.74,1636.5,2718.67,121153,70703.7,-9931.23,1.33332
285387,265565,83,183897,168517,82,10810,230571,2152.54,69686.5,615.9,6635.84,3210.87,146297,98802.9,-12946,1.33538
231229,211424,82,220706,198828,81,8125.96,183364,3271.39,47321.5,359.706,5702.1,3811.32,98407.4,92671.6,-6928.77,1.33848
299860,276543,88,153011,140546,82,8894.18,164699,3970.05,78997.1,1432.15,14524.1,2534.02,112630,69413.5,-10947.8,1.34054
275588,262604,81,121742,114426,79,9340.63,140208,3352.68,35092.9,-77.43,-292.02,2761.17,121907,65197.8,-10962.3,1.34157
261833,242537,83,201490,180519,83,8801.5,184959,2896.48,48688.8,424.715,-575.876,3026.87,103600,87876.5,-8140.33,1.34363
264253,247074,82,148649,135328,79,7414.02,166652,2164.04,45810.8,818.656,12046.6,1997.84,111240,77978.7,-9968.64,1.35188
272130,256665,81,173769,158024,95,8716.65,144109,4205.17,60970.1,1063.55,-1444.83,2867.9,72730.8,72396.4,-6765.83,1.38488
258313,244048,80,178095,165257,82,6833.05,128286,3341.5,51331.6,2247.08,2737.36,1551.08,96234.9,57111.5,-9696.1,1.38488
252682,238158,84,161922,148271,80,8099.29,153914,3949.28,33720.4,186.795,1337.39,2899,87395.1,66570.3,-7815.98,1.38694
274991,255308,83,173144,157188,81,7296.96,191460,3206.86,63788.4,942.949,1958.61,1609.88,128319,73929.4,-9510.8,1.38901
282412,264262,79,156952,140729,80,8673.57,186555,3207.09,81034.4,-948.275,6488.97,3628.14,100510,107823,-8627.04,1.39932
279356,262721,84,190481,176983,83,9242.29,136742,1859.69,16883.1,1419.64,6220.12,1004.58,121470,45790.9,-10467.4,1.4086
274968,258983,82,167533,155274,81,7996.88,176596,2379.22,39566,2105.27,2097.81,3883.06,190875,53089.8,-20111.4,1.41582
247257,225647,82,178709,166379,81,6598.64,144694,5204.64,43536.4,219.751,-715.356,3204.89,85938.1,70615.9,-5860,1.42613
265738,248227,81,175155,159786,80,8218.12,171726,4444.77,73831.9,992.916,1768.05,5248.66,98081.8,84266.7,-8337.23,1.43335
265662,248912,82,171309,158459,81,8161.18,180099,5973.36,43502.4,656.874,-723.744,4229.08,117952,84810.4,-9256.94,1.45088
296999,274767,84,196086,176651,82,10033.3,202210,6805.27,83032.5,2296.66,4661.75,5048.48,122218,91576,-10276.5,1.45397
243377,227433,81,173570,157940,81,7209.99,153172,2329.29,44415.1,547.422,3266.81,4242.06,101423,77418,-5831.52,1.46325
260383,236428,83,212508,190716,83,7959.83,151698,7522.92,90849.6,2020.74,1068.53,4037.34,84952.6,81983.2,-7704.31,1.50347
279598,255941,84,150721,135186,80,7572.57,190684,2543.88,35780.4,1693.45,2108.72,2085.83,144822,71373.3,-11895.8,1.50347
290532,270507,83,153107,142977,80,8450.76,168432,3658.26,41172.2,1191.24,916.69,4502.39,149528,78490.9,-14587.9,1.5179
238130,214809,81,240102,219316,82,7664.52,174042,7572.89,53912.5,236.554,3563.91,3409.01,154581,82043.9,-15056.8,1.52512
264022,245959,82,164257,151869,79,7286.36,163258,2333.61,72935.5,1858.35,1327.09,2553.95,111951,57482.4,-7050.43,1.53337
292736,273374,84,164108,149187,81,10561.9,159856,5203.72,40586,1262.16,13322.9,2591.34,104724,55849.1,-10050.6,1.54162
197146,178979,78,214862,194594,82,4467.87,129823,6010.22,93645.2,2083.33,-290.538,3071.35,106775,47677.4,-8587.72,1.54471
268844,249994,86,129326,120549,80,6971.14,162988,2133.27,17983.2,761.692,780.879,1996.74,123574,57323.6,-10761.5,1.54471
277162,255904,81,178361,161560,82,7297.72,157874,5668.54,82514,776.256,6311.98,2766.73,102885,71661.9,-9565.43,1.55193
284314,263195,85,167416,155388,82,8295.8,192871,4101.11,43865.3,291.49,2552.58,4137.58,106798,98676.3,-8310.84,1.58287
293566,268395,82,196513,178164,82,10132.9,216732,5997.9,49003.7,347.443,575.577,3652.67,152479,95264.9,-15118.1,1.59009
