"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor™ 488-A","BIM AF647-Alexa Fluor™ 647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","Time"
389905,348261,93,241530,213351,89,3084,268.563,5207.14,46549.7,5194.58,8956.26,70.6506,184.349,15211.7,1616.69,2.91803
381446,335900,92,221082,193396,89,1804.28,660.378,9832.76,103827,3021.01,1565.87,1800.44,224.875,15077,759.695,2.95432
409939,349207,92,283263,232546,91,2376.59,1009.43,21971.2,88035.9,7088.24,12967.6,1372.26,1087.08,5761.33,11364.8,2.9644
353475,325608,88,172556,159397,83,1266.08,334.591,4170.47,68195.6,2919.69,1220.58,1395.02,1154.09,3355.79,461.872,2.96541
372708,334726,101,188227,170019,87,2514.56,237.677,8365.7,29681.7,4612.44,5035.41,1201.21,1594.18,11440.6,10622.6,2.98556
388511,332867,98,250560,206556,89,3302.82,168.522,11129.7,117270,6430.11,12072.5,1463.22,-896.838,10003.7,1096.81,2.98758
339753,307376,86,222365,198417,87,3167.17,639.93,5251.99,51379.9,3825.1,5803.56,1146.95,-670.796,10890.2,2055.03,2.99262
415059,364946,94,212193,187873,88,2773.78,467.697,5484.74,50528.1,5154.51,24035.2,1449.03,1293.61,12317,1434.17,3.00371
382366,332734,95,327150,272228,91,2807.77,-87.6776,7624.69,117952,4441.67,27523.5,459.686,-895.237,3395.25,2262.01,3.02286
378531,334124,98,192874,173977,86,1432.22,710.754,4260.94,66080,3231.78,10326.2,2233.09,694.996,2228.76,820.341,3.04806
610436,310657,144,218227,102747,136,1947.67,212.725,7938.89,31135.3,4865.12,3151.36,646.073,-503.43,7242.1,13080.2,3.05612
362592,328998,95,145592,132828,85,2458.61,308.927,3897.25,18866.5,3691.01,4993.2,33.0592,887.579,5317.31,1239.95,3.07225
309891,288071,93,144768,134298,83,1455.13,139.828,4086.51,49173.2,3640.31,6899.04,657.768,583.858,8464.98,3348.65,3.08031
375845,330498,93,229754,205651,87,2527.51,420.506,4733.81,73033,4434.86,11544.3,429.574,1800.57,2091.35,350.864,3.11055
406164,360739,90,259588,232165,88,2354.24,375.049,10547.4,92215.3,4956.63,6822.38,941.74,226.149,2450.43,612.599,3.13575
380016,338454,93,218520,194265,88,3064.92,366.153,9129.28,125279,4655.69,5743.67,1824.7,322.057,12930.5,1086.39,3.13676
407310,335911,103,347677,296328,97,3334.5,262.138,9068.03,138307,6100.05,8495.78,3862.69,2150.07,21112.7,7084.71,3.15289
371753,327175,92,240739,213449,88,2147.92,191.745,13279.4,58629.8,6392.34,24.3891,2191.46,1102.39,12752.8,1891.97,3.16599
444593,387736,93,232282,206100,89,5355.44,401.731,19979.2,12547.2,6181,1778.86,2045.98,1522.15,14786.2,2260.41,3.17607
461095,364810,110,230330,181126,102,2226.09,323.918,3948.7,72859.2,4889.59,8092.35,1244.33,1204.01,12049.7,1193.82,3.18716
411121,352371,104,223428,194203,88,9865.95,593.433,10873.1,43187.6,4214.62,6285.39,1695.58,-164.408,12933.8,2032.98,3.21135
320132,294107,89,139252,126657,84,1595.99,38.5548,8341.96,31212.7,2446.37,3616.25,1865.41,1185.95,12666.2,4044.03,3.22848
571105,284629,112,163471,81254,109,2602.78,239.71,6469.59,20090.8,3906.42,7665.8,1080,772.916,8306.7,18636.4,3.23151
589471,376970,108,311562,223837,103,4797.48,180.82,11063.1,58496.3,6175.11,14805.1,1780.03,867.466,16216.7,4459.97,3.2436
621977,406839,145,317121,227094,133,3172,126.673,14485.5,57120.1,7703.84,5601.01,1854.4,1625.51,16780.4,8480.99,3.27586
491809,411952,101,416496,360279,95,4187.36,515.994,10947.5,48156.6,7861.31,22712.1,1507.97,52.3764,13155.8,4680.81,3.27888
433832,363866,95,299187,250179,94,2702.08,665.943,11785.7,62709.5,3862.62,3363.7,2433.65,1137.97,20697.7,1807.78,3.32525
385056,333812,92,235527,204255,89,2061.96,537.519,13300.2,116116,5117.16,6025.47,1077.59,2081.33,17636.7,-114.633,3.33029
405638,358650,94,191761,170467,89,2063.27,203.058,5233.5,43318.3,4397.09,5103.07,-83.8887,751.668,1562.18,5384.76,3.33331
398573,355288,88,259036,231569,88,8373.86,-3.28506,3374.2,26365.2,4836.31,13936.4,1441.16,1463.78,11364.7,1496.58,3.34036
475935,321895,103,219019,145791,97,2053.66,78.2011,12673,102870,2650.88,2714.55,3057.88,358.3,5056.62,5119.33,3.36456
